patient_id,Bpbo_perml,Bpbref_perml,Trpbo_perml,Trpbref_perml,kBtumorprolif,KBptumor,KTrptumor,BT_ratio_tumor_init,Btumor_perml_init,tumor_burden_factor,kBapop,kBkill,fBkill,kBprolif,kTaexit,kTact,fTadeact,fTap,kTaapop,fTaprolif,fTrapop
204,250000.0,250000.0,500000.0,500000.0,0.08485616985709458,12152.31166577202,273.14428686533506,22.2452239533081,3038077916.443005,0.9347932050593861,0.03901766642489346,376.2787813458977,0.021473455522533554,0.010230580921678908,0.13215876324925377,5.030054918917509,0.04058452886703946,1.8198128597577437,0.05549708786146856,2.9813439617322457,0.5019533702881799
205,250000.0,250000.0,500000.0,500000.0,0.14373619789260753,13804.890563613319,141.02958801034012,48.943242189012004,3451222640.90333,1.061914658739486,0.014937186130483152,492.4041286618598,0.021198483033798836,0.012820173469223508,0.18509416349879818,9.807245900262503,0.003392503492240673,4.9341274872469,0.03373170320051483,3.4207258936100753,0.16463153764001176
207,250000.0,250000.0,500000.0,500000.0,0.11715198243078971,13699.604493913168,507.3919671156652,13.500021070288449,3424901123.478292,1.053815730301013,0.011507733995361365,272.77902461913607,0.09372088051545947,0.024138656959552484,0.22738978069353968,7.020169551359579,0.00591120949356856,2.6800156479529194,0.12365801856316633,0.7463717015413948,0.08721346375053729
208,250000.0,250000.0,500000.0,500000.0,0.0675257111086058,14270.766382226553,470.5081064125297,15.165271530640009,3567691595.5566382,1.0977512601712733,0.0363116415949438,446.30067959001383,0.05515226033851724,0.05685014313081663,0.15009139671465854,8.60980301474249,0.006890820832799355,4.355923654968455,0.05722293583630343,0.8199180857040639,0.5351939828699149
209,250000.0,250000.0,500000.0,500000.0,0.13802802336063347,13007.96916729458,495.14197827783556,13.135595180737743,3251992291.8236446,1.0006130128688138,0.02240532105995699,411.3828412186396,0.01784789533010528,0.042007825095213766,0.22367824181331786,7.344142285197651,0.0024724994739368186,8.007985970715584,0.04442877335495906,6.095823616791232,0.4274465798780008
216,250000.0,250000.0,500000.0,500000.0,0.006163545879129806,13798.608337144145,137.5548631124856,50.156744825009646,3449652084.2860365,1.0614314105495497,0.03643635627254222,334.6700340494947,0.3862593850294556,0.03384834708463981,0.10405515208494232,7.0873389267635165,0.0822647026512398,1.480720203388585,0.03502609057302256,2.2303763960021454,0.31114180712125394
217,250000.0,250000.0,500000.0,500000.0,0.0009794493802937787,13995.050098562953,358.65212141784804,19.510619431493623,3498762524.6407385,1.0765423152740734,0.01678313133251392,347.35371071123666,0.3819061567829277,0.029594024725753627,0.30520772819757613,6.583868712509464,0.01602745455361086,7.842716266384759,0.08711953979117265,0.7862245571631566,0.3362032876555963
219,250000.0,250000.0,500000.0,500000.0,0.1368339142167973,14247.960614662317,177.91443438578085,40.04160950698285,3561990153.6655793,1.0959969703586399,0.019933657085070933,276.6233829211715,0.07807349256762157,0.05800107492994624,0.1462023124000833,5.37283718358673,0.010366563445515814,7.126821729580436,0.16151951522589367,4.52422497204202,0.12722414300778032
223,250000.0,250000.0,500000.0,500000.0,0.05466546730688253,11840.969233743948,115.76547465097063,51.14205798163964,2960242308.435987,0.910843787211073,0.011635821218659278,378.4094118178473,0.0173634914540798,0.03540409188252046,0.14998497728109206,8.462381697075802,0.004941756955874336,9.927443984581934,0.05399232181863637,1.2416990648221786,0.6113186666069611
225,250000.0,250000.0,500000.0,500000.0,0.13213336333460396,11847.661042491412,389.85291407775225,15.19503973763874,2961915260.6228533,0.9113585417301088,0.02149649103789363,335.4776511009067,0.009339332307884385,0.03680318668571008,0.20183503911779113,5.051402246957371,0.0943180653752883,3.3974430858969615,0.08444702793316325,2.105288183245667,0.5460562617733133
228,250000.0,250000.0,500000.0,500000.0,0.0635616620215263,12099.609313212955,310.3932448678861,19.490774224746673,3024902328.303239,0.9307391779394582,0.010385019166090984,494.29752907479053,0.07427679419633079,0.023393626814923484,0.13159379747479474,9.177944853099673,0.030758542833965688,1.3585616296937888,0.037399321310456805,3.89213760330694,0.33935045527997426
235,250000.0,250000.0,500000.0,500000.0,0.02421603990687349,11966.559232075448,685.2026143548717,8.732131913523228,2991639808.018862,0.9205045563134959,0.01539436133288943,254.73496621727404,0.017854519067202874,0.04086127533529939,0.3116711983137298,7.311724757614054,0.0061108526153910115,5.341167858856077,0.024069130654151116,4.7738722535867595,0.8452437601168269
237,250000.0,250000.0,500000.0,500000.0,0.09499236408335267,13149.278653682499,132.35599023780264,49.673908336363645,3287319663.4206247,1.0114829733601922,0.013714996780551577,318.7186276769357,0.023333123378267706,0.025763155041667964,0.1055896615509013,9.559392035919872,0.0018622225174777538,5.138114874103169,0.024941733021244597,2.281740389470393,0.6201403383613319
238,250000.0,250000.0,500000.0,500000.0,0.01609634878724415,13520.384295043646,170.71973572514634,39.59818774793285,3380096073.7609115,1.0400295611572035,0.01740627438598031,478.4961740559356,0.012479416859746921,0.03783152263779696,0.3645339995523422,6.935438020056633,0.027805220884256885,1.945163835069614,0.026411025093266014,1.798739982282647,0.14202664945949162
239,250000.0,250000.0,500000.0,500000.0,0.007238689147129884,13768.987850268957,303.56409006924235,22.6788811666233,3442246962.5672393,1.0591529115591505,0.010639074323540554,388.93079260400566,0.38448318625847855,0.03478297165953169,0.27833398614113475,6.529391047644387,0.08987615358819918,1.9132514613151528,0.02641493225656081,0.7810334410778853,0.39115126427595975
240,250000.0,250000.0,500000.0,500000.0,0.12911064834341485,13777.430487606522,1137.8075190550362,6.0543766220884425,3444357621.9016304,1.0598023452005016,0.01883548282369072,325.66070505475005,0.007012316233968173,0.011513718122138803,0.1067162076933343,6.782486545689553,0.017387703967091814,9.061333525547758,0.05553470919575181,1.7785320818851778,0.15133524331127696
241,250000.0,250000.0,500000.0,500000.0,0.06277840157563515,13370.76923367313,364.5522472869963,18.33861858372649,3342692308.4182825,1.0285207102825484,0.027790746501213024,324.489488382932,0.05027115779967176,0.019494102998114455,0.270401179201422,6.523291497910885,0.05759449107097396,4.523450967700566,0.029135470347022876,2.958793133584002,0.18994140292132417
252,250000.0,250000.0,500000.0,500000.0,0.1330932541233612,13282.706132009176,407.0834314783859,16.314476474479683,3320676533.002294,1.0217466255391674,0.020536276529331828,260.0082070105762,0.03463023408083411,0.03211209847259125,0.1402665466567484,7.388677026102087,0.0033787905583488966,2.032576115008105,0.1034238564951677,0.7428465556628828,0.883700304735801
256,250000.0,250000.0,500000.0,500000.0,0.03749439581510697,12134.129487892988,77.67185333143023,78.11149707034777,3033532371.973247,0.9333945759917683,0.011498497714929602,324.3923958571953,0.012719426657175237,0.01134301243080504,0.10101853533173709,5.781246443069188,0.0017729698252478448,8.672999835228442,0.035301894875220584,5.8894731563465434,0.6799146798915874
257,250000.0,250000.0,500000.0,500000.0,0.027024783147909487,13140.62490656076,150.56123028137475,43.63880688940653,3285156226.64019,1.0108173005046739,0.016972396610006265,419.82122956211083,0.3371836102114247,0.04270319142309983,0.18932183171318007,8.05497702880112,0.0032898680405194372,8.078102234629164,0.023623281728161458,1.3287227390079033,0.43715359733977316
259,250000.0,250000.0,500000.0,500000.0,0.12466498678755794,13133.877792883919,1075.8497060837674,6.103955654128001,3283469448.2209797,1.0102982917603014,0.024926555245668582,440.14807598602147,0.031772059355555916,0.014195156811617177,0.2659162096865171,5.941801899163533,0.0035248316104755624,7.6202834356474005,0.13509527242968408,1.682236520643647,0.23770697723916293
262,250000.0,250000.0,500000.0,500000.0,0.0818068866772317,12601.9443299414,1190.7570540064557,5.2915682034133384,3150486082.48535,0.9693803330724154,0.032412716205772275,264.4969290905853,0.054444792334869714,0.02328355341236362,0.3364213120023272,5.726850041209088,0.019877870304351553,3.157517489965582,0.08604336859569728,3.4386954816917745,0.6382778012554298
268,250000.0,250000.0,500000.0,500000.0,0.08942763613025619,13737.58088338667,147.02956445333297,46.71706991197327,3434395220.846668,1.056736991029744,0.016549706693921935,279.80947307785976,0.024150149271549425,0.024675417882554607,0.23614222917058902,6.3415314167642665,0.00965263780351478,1.554553506837244,0.05692012791413645,4.470278368072492,0.18012350257402632
269,250000.0,250000.0,500000.0,500000.0,0.005775355148376654,12259.987897231496,318.8864749939375,19.22312305259196,3064996974.307874,0.9430759920947305,0.0158699462728311,466.55185940460177,0.01967316158462676,0.016533253687300856,0.3595027199182773,6.906718233291094,0.005956360368603027,1.9502460704700921,0.025904970715396446,5.6159969760230295,0.8533961026974878
275,250000.0,250000.0,500000.0,500000.0,0.009815224178254844,12200.16461698897,1515.194222587207,4.02594084478394,3050041154.2472425,0.9384742013068439,0.017186264926013457,264.73710301515234,0.20750048492438142,0.020215292525491802,0.33164182737253767,5.197569051545534,0.009265850779193181,6.585656857350539,0.08938759639412026,1.3001234491179143,0.17766103033835345
277,250000.0,250000.0,500000.0,500000.0,0.03568359801163635,13166.112847425095,1030.6413294107485,6.387339839628105,3291528211.8562737,1.0127779113403919,0.010472399923514087,295.0812208012498,0.005984185151446887,0.018666369918251952,0.1407914557450294,6.176905582619166,0.03200870030264157,8.722714912878532,0.06778324239490387,1.9683484651429153,0.8293490136278131
279,250000.0,250000.0,500000.0,500000.0,0.03684656452379207,12257.790878087704,211.38259714614404,28.994323666136548,3064447719.521926,0.942906990622131,0.018418072038155462,477.56989169492743,0.16800029382700463,0.030405604836632526,0.13737349539043855,8.156323010087167,0.02855590108361743,7.155670196420401,0.16097497222874327,3.9712030346503147,0.5816327152886213
282,250000.0,250000.0,500000.0,500000.0,0.06301113833560756,13653.929589516478,434.5021498245037,15.712154237937979,3413482397.3791194,1.050302276116652,0.014875150762646778,236.0149841501234,0.24668059297774544,0.03040297208290681,0.17174567301439603,7.2889754613711215,0.007571710686571828,1.500901964436851,0.054716222034154084,5.688264569331007,0.09260402910342001
284,250000.0,250000.0,500000.0,500000.0,0.005393744373153558,12562.970871980468,1289.1245588409572,4.872675330642892,3140742717.9951167,0.9663823747677283,0.020747831954278796,283.3655370891695,0.12371060662592195,0.045459069764051736,0.134810440011561,5.918779300119924,0.02720240694631717,4.6682369196782805,0.10762443906346623,1.793880617003635,0.5030750721756024
291,250000.0,250000.0,500000.0,500000.0,0.08108187747990343,12576.496739987277,121.20884035813314,51.87945327596474,3144124184.996819,0.9674228261528673,0.011372010813251125,254.2263049832012,0.04794549781837363,0.044393777459628594,0.32658269233589937,7.655507871653674,0.005255137367212876,1.3279812149159076,0.02389493005749352,1.9803829366475119,0.08993413535408921
298,250000.0,250000.0,500000.0,500000.0,0.0183195301704895,13493.391386863583,375.9073573226772,17.94776176099277,3373347846.7158957,1.037953183604891,0.01113595963141354,284.4029140417627,0.014064613343994717,0.017887792198696226,0.27514590119392507,5.59443134590842,0.0017162136671608447,5.232522211314012,0.051734669635681046,1.3266713549513167,0.43473787342669123
301,250000.0,250000.0,500000.0,500000.0,0.07522656488512611,13557.437224372276,154.25696488848183,43.94432768132531,3389359306.093069,1.042879786490175,0.01878241114874521,266.7417878155005,0.3411840066676918,0.013508273102924606,0.27901398676784245,8.47200219616469,0.0043807083957353565,4.185910691566775,0.10164226988111155,1.016039625142936,0.5936983408663749
304,250000.0,250000.0,500000.0,500000.0,0.10252659968880987,12954.634028743429,287.6988366605858,22.514227341187905,3238658507.1858573,0.9965103099033407,0.027549416241879038,245.4884132800442,0.08311821244500865,0.013787219312543605,0.10639071238030799,5.979464973309855,0.013694707222319677,6.354840872380521,0.0536337845996193,1.2059072344161128,0.363439039859494
307,250000.0,250000.0,500000.0,500000.0,0.06070592155600706,13607.162994149938,1182.2347016866825,5.754848413236701,3401790748.5374846,1.0467048457038415,0.022917717375977607,276.0632992184448,0.1009978565702211,0.02788281436052308,0.35857188870494344,8.311682114859755,0.002386170364959435,1.4483947465443354,0.12954804117168772,5.2522444188669875,0.29782363832100234
309,250000.0,250000.0,500000.0,500000.0,0.14335181637234662,12918.963611563886,211.9211940258834,30.480584235444624,3229740902.8909717,0.9937664316587606,0.025299935707551482,277.15583048264256,0.005991892132905194,0.012870100282573394,0.15442385913543688,6.864880712515522,0.009625942605482442,4.189842123935529,0.038677436445146596,5.773615418359613,0.23321732659924596
316,250000.0,250000.0,500000.0,500000.0,0.11034957854216058,14125.508969006527,740.3243316177914,9.54008153300784,3531377242.2516317,1.086577613000502,0.036959891321921276,268.9615307161284,0.01306129853762551,0.027357030076162647,0.32436474367271073,7.541614821663365,0.0144659909222841,2.351729765100755,0.06068538189506901,1.0958067760975243,0.8910461006915437
317,250000.0,250000.0,500000.0,500000.0,0.14778524160392048,14014.630854931806,835.6441506779247,8.385525611327678,3503657713.732951,1.0780485273024465,0.035985524711378225,387.0775610964766,0.13567207219108737,0.011887042203510277,0.18471865002185733,7.606154199328674,0.014729413760926005,3.799211940579734,0.07183292168896648,3.1223903948423226,0.24162741854316122
318,250000.0,250000.0,500000.0,500000.0,0.09907702582144741,13122.519437536144,214.58150688131155,30.577004580349083,3280629859.384036,1.009424572118165,0.03765219687972749,269.702459865558,0.02582101567406198,0.014707399589881088,0.28417570623108473,7.170189941201384,0.062110674033527734,5.945457688025577,0.07118182797982749,4.611074679711593,0.21368344876965523
319,250000.0,250000.0,500000.0,500000.0,0.053933124872448675,11930.643060958506,154.09453204278424,38.71209089251126,2982660765.2396264,0.9177417739198851,0.02657948080091475,476.3544665510898,0.1135556686723564,0.010128607471102788,0.17969783487674623,6.300036832971327,0.0017943300380813911,6.241632167871716,0.023956565694702833,1.8220049753833656,0.835872750612451
320,250000.0,250000.0,500000.0,500000.0,0.0864952868735302,12156.463154453602,189.32572175639024,32.104626465112865,3039115788.6134005,0.9351125503425848,0.020204709193807912,259.3184270509964,0.0076516731577479435,0.036046702966410535,0.1637828715857211,5.7979273760784364,0.008482705948888279,2.7414601808706265,0.12721822590480408,1.4208525167810144,0.44100559867878375
322,250000.0,250000.0,500000.0,500000.0,0.004704752315826143,11814.804420127432,88.59317316781144,66.68010636523913,2953701105.031858,0.9088311092405718,0.018524560858283964,252.14574682004366,0.01879602423299715,0.04588363513207971,0.1294277308558801,8.898987240433593,0.030229806403946825,6.386105715673473,0.048654016009249686,2.4025685650597666,0.37400656587026787
323,250000.0,250000.0,500000.0,500000.0,0.04547720551474912,13830.482266657202,128.58262184727477,53.78052674600339,3457620566.6643004,1.0638832512813232,0.022475870540259752,262.09232045999204,0.007265839715110823,0.032738620861688994,0.26942111719029743,9.233490754918549,0.0683294612204724,6.660212570078306,0.11652544848292583,5.034729701869583,0.27568673115781855
325,250000.0,250000.0,500000.0,500000.0,0.0430025893629035,12812.353917343265,845.3776713845361,7.577887582693986,3203088479.3358164,0.985565685949482,0.011958962085850539,413.377589884329,0.005966721429599103,0.022698532236755584,0.10810728364111624,5.04110231634802,0.007879720867373645,9.534959856525813,0.06225429092245218,1.8036290461261204,0.18278113766239976
328,250000.0,250000.0,500000.0,500000.0,0.08639882604681598,13292.189660959144,176.9484625144914,37.55949464627466,3323047415.239786,1.022476127766088,0.013019012595584533,414.36253848520874,0.0053528378967337975,0.02209036807137083,0.2708777609804996,5.4184727380146915,0.04064791614521828,9.832473181897981,0.02500446506234861,2.796860252895785,0.16750598678500314
331,250000.0,250000.0,500000.0,500000.0,0.09379513940980982,13491.615336141274,1355.735440485215,4.975755200185906,3372903834.0353184,1.0378165643185595,0.02221450264070742,256.1560801740736,0.011746534415665772,0.03888526876633541,0.13741625588997586,6.769212272538249,0.02110600092227876,3.183861509188713,0.11364412324459679,0.8965052548706443,0.363943599588026
333,250000.0,250000.0,500000.0,500000.0,0.0957729745636005,14155.62603365616,592.4024253008041,11.947643551989477,3538906508.41404,1.0888943102812432,0.010676709062019854,475.7141023904385,0.02395965924558907,0.03653407233884181,0.2808388481638583,9.824584514282128,0.021092214687845622,2.6415197297051893,0.024670698890121915,5.348078253412408,0.234244976562763
336,250000.0,250000.0,500000.0,500000.0,0.10038691967172265,13675.203765843933,689.476400391543,9.917093433566395,3418800941.4609833,1.0519387512187641,0.023962682522172332,437.11886503343544,0.03095948678557624,0.025824477754202196,0.11270749249380335,9.047704566046026,0.013673926802596827,3.002047780520086,0.0248937804478715,3.365090653382138,0.06990123131012127
339,250000.0,250000.0,500000.0,500000.0,0.0747400192356312,11710.013188747149,850.7715388439486,6.881996313992256,2927503297.186787,0.9007702452882421,0.03049658960799214,248.42063556075604,0.17199592937222416,0.05815907921538883,0.13466597393301227,6.146914496294124,0.009762635025034175,2.0600152364735664,0.17325353085279777,5.108083819538526,0.48076422943494834
340,250000.0,250000.0,500000.0,500000.0,0.1372363588496318,13077.440058782833,1167.0448830200423,5.602800821567993,3269360014.6957083,1.0059569275986795,0.013344462083848244,337.74923470937796,0.013820613035266159,0.017014794307927253,0.3654715852830262,8.683092323299896,0.004902781907958963,2.295035615843992,0.022984254411301978,0.734595948071647,0.06767015489813069
343,250000.0,250000.0,500000.0,500000.0,0.13726942185819505,12242.31581167856,1183.6497333157574,5.171426760425217,3060578952.91964,0.9417166008983509,0.03859147487184832,499.2174556213784,0.0367228337374403,0.01211210531799195,0.36023967868460804,6.203446570776678,0.006300330418851134,2.807252426211989,0.06481727761379932,5.8752398451092,0.5984523086799615
346,250000.0,250000.0,500000.0,500000.0,0.06605396307168059,12590.373745410889,118.84793368968826,52.96841667556599,3147593436.352722,0.9684902881085299,0.03252730708454201,439.0271313664443,0.11291654423847143,0.03291010997620499,0.14549737417214947,6.464460165790711,0.017596465020577372,3.793897588558786,0.043693800245319506,1.5552440937893928,0.3688587932009688
347,250000.0,250000.0,500000.0,500000.0,0.12867845522074092,12907.388640469098,876.5004829202749,7.363024260674101,3226847160.1172748,0.9928760492668538,0.016905203358480163,241.69473702985204,0.00607464965005449,0.032095249303971375,0.13930947788052586,8.92466389002476,0.009200649280557801,7.9835090799802035,0.058267031313761555,1.670019100371614,0.28276473396718305
356,250000.0,250000.0,500000.0,500000.0,0.011355790478465782,14279.440107928662,802.0189860217464,8.902183337802853,3569860026.9821653,1.0984184698406663,0.012866844304116545,232.44815613588793,0.051311684154675324,0.04751299811599182,0.36755919007362126,8.773364374864721,0.042628540274031484,2.0031703776632077,0.18176431040131905,2.7215866720249258,0.2807215267511528
361,250000.0,250000.0,500000.0,500000.0,0.016932941116531885,13386.99727964005,994.7542955883357,6.728795914232504,3346749319.9100127,1.029769021510773,0.017643278735522662,256.85728096068,0.25482364527187534,0.019817341039336488,0.3400744140870445,7.456993256619893,0.008351033709685691,5.292359737722721,0.0747504135434227,1.8398419783519289,0.13795647795139088
368,250000.0,250000.0,500000.0,500000.0,0.10107628535549526,14126.301253609901,322.8587117039599,21.876908910178003,3531575313.4024754,1.0866385579699924,0.010217085901330726,339.54556145070796,0.30726491499890884,0.026321237623629593,0.1278059762431103,6.5095140487604235,0.032293264736359135,2.1422857465674614,0.0695934995289723,4.223317429824182,0.7081361940311304
372,250000.0,250000.0,500000.0,500000.0,0.12488411058526779,11822.050925722584,74.1201681189905,79.74921823398851,2955512731.430646,0.909388532747891,0.03533273357514635,240.91997814955513,0.3465147197759718,0.011210450898354644,0.137796502332519,6.210791441336462,0.04816790139876515,2.226977118813831,0.045548580904052526,0.8226900305380446,0.10179682866293234
375,250000.0,250000.0,500000.0,500000.0,0.04009128291078139,13904.121088414584,932.9540561040421,7.451664418758907,3476030272.103646,1.069547776031891,0.011017005080479968,480.6870901337593,0.02387421112218981,0.01204648140719646,0.15667506882308976,8.711743740989135,0.06593848278246749,1.9297108417369544,0.057452093279967954,2.6999490055018875,0.5952845091363222
377,250000.0,250000.0,500000.0,500000.0,0.0029749198248924355,13798.009883156285,343.2678740312952,20.098021001957118,3449502470.789071,1.0613853756274065,0.0294862836510796,225.57554278962357,0.015412522562223042,0.03302144365298256,0.15829302947242785,8.297204719338943,0.01805838231366644,1.6723452098577116,0.17867475978450295,3.268589009113498,0.21732016423575842
380,250000.0,250000.0,500000.0,500000.0,0.0868297028414492,13437.854055753964,216.09120251279788,31.093015123922303,3359463513.938491,1.0336810812118433,0.01567605484666525,324.2082614351126,0.27836522540209013,0.01570267553833871,0.12751506829389586,7.3122169888756385,0.0046848119279847425,6.126361638929517,0.1445056930281436,1.9489580239407638,0.10257998231450584
